1,反復かつ連続,,8,0,1,0,1,15,家族の朝食風景をひとりずつかさねる一人芝居。,,,,,https://mamagoto.org/project/,,,,
16,象,,10,8,2,-1,10,150,病人と甥の男、両者はヒバクシャ（原子爆弾の被爆者）で、病人は元街頭パフォーマーでケロイドを見せて喝采を浴びた。しかし、病状が悪化し入院している。二人は生き方に違いがあり、病人は情熱的に生きることを望み、男は静かに死を受け入れることを好む。この対照的な生き方から、ヒバクシャの問題や社会の問題が浮かび上がる。最終的に男も発病し、病人の隣で入院する。そして、ある日、病人は町を訪れる決意をする。,/bookimg/16.jpg,https://amzn.to/3OYo6tD,"<a href='https://www.amazon.co.jp/%E5%88%A5%E5%BD%B9%E5%AE%9F-%E5%A3%8A%E3%82%8C%E3%81%9F%E9%A2%A8%E6%99%AF-%E8%B1%A1-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%BC%94%E5%8A%87%E6%96%87%E5%BA%AB-10/dp/4151400109?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2ZZUSG5GE2WEF&keywords=%E8%B1%A1+%E5%88%A5%E5%BD%B9&qid=1693726758&s=books&sprefix=%E8%B1%A1+%E3%81%B9%E3%81%A4%E3%82%84%E3%81%8F%2Cstripbooks%2C175&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=5878a238727acec7e774d054b77bf332&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4151400109&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4151400109'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4151400109&linkId=0b8b30003d13f029085457b7839b195b'""></iframe>""",,https://amzn.to/3PkxeKs,,,9784151400100
17,燕のいる駅,,13,5,2,-1,7,110,春、燕が巣をつくる頃。昔なつかしい日本の風景を模してつくられたテーマパーク「日本村四番」。そこにある駅も、一昔前にあったローカル線の駅舎を思わせる。いつもと変わらない穏やかな時間。しかし、遠くの空にタヌキの形をした雲が現れたことから島は不穏な空気に覆われていく。 前日の列車でほとんどの人が島を後にした。駅に残されたわずかな人々は、繰り返される到着アナウンスを聴きながら連絡も取れなくなった島の外からの列車をひたすら待っている。あたたかく晴れた春の日。風景は平和そのものなのに、何かが終わる気配が近づいて来る。そして、タヌキの雲はゆっくりと少しずつ大きくなり……,,,,,,,,,
18,旅行者,,2,3,6,-1,9,120,街を追われた異邦人の三人姉妹が親戚の叔父を頼ってある村を訪ねる。しかし教えられた住所は間違っていて、肝心の叔父も不在であることが分かる。疲れ果てた姉妹は途方に暮れる。海の向こうの故郷はまだまだ遠いのにと。そんなところに一人の女性が現れて言った。「わたしも姉妹の一人です」と。,,https://amzn.to/3Z05nCk,"<a href='https://www.amazon.co.jp/%E6%97%85%E8%A1%8C%E8%80%85-%E7%94%B0%E8%BE%BA%E5%89%9B-ebook/dp/B00S3TA316?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=N48I4TK2ZNJ2&keywords=%E6%97%85%E8%A1%8C%E8%80%85&qid=1693726829&s=books&sprefix=%E6%97%85%E8%A1%8C%E8%80%85%2Cstripbooks%2C171&sr=1-2&linkCode=li2&tag=gekidankata00-22&linkId=fdd2963de20a31582094eeb6bbd94df1&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00S3TA316&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=B00S3TA316'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=B00S3TA316&linkId=f7eb791760001fc64ef0aa4a515422f6'""></iframe>""",,,,,
19,渇いた蜃気楼,,2,2,1,-1,3,90,,,https://amzn.to/3Z0g7ke,"<a href='https://www.amazon.co.jp/%E6%B8%87%E3%81%84%E3%81%9F%E8%9C%83%E6%B0%97%E6%A5%BC-%E7%94%B0%E8%BE%BA%E5%89%9B-ebook/dp/B00S6NBDBI?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1B7LF9CRJH042&keywords=%E6%B8%87%E3%81%84%E3%81%9F%E8%9C%83%E6%B0%97%E6%A5%BC&qid=1693726870&s=books&sprefix=%E6%B8%87%E3%81%84%E3%81%9F%E8%9C%83%E6%B0%97%E6%A5%BC%2Cstripbooks%2C172&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=ee1772de2188bbdef59d05b3341e4468&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00S6NBDBI&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=B00S6NBDBI'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=B00S6NBDBI&linkId=8d44c92819e698714e7979aac0461558'""></iframe>""",,,,,
20,表にでろいっ！,,9,2,1,-1,3,80,,/bookimg/20.jpg,https://amzn.to/45GVE6M,"<a href='https://www.amazon.co.jp/21%E4%B8%96%E7%B4%80%E3%82%92%E4%BF%A1%E3%81%98%E3%81%A6%E3%81%BF%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86-%E9%87%8E%E7%94%B0-%E7%A7%80%E6%A8%B9/dp/4103405163?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3NN6DIL4TRNXJ&keywords=%E8%A1%A8%E3%81%AB%E3%81%A7%E3%82%8D%E3%81%84%E3%81%A3%EF%BC%81+%E9%87%8E%E7%94%B0&qid=1693726892&s=books&sprefix=%E8%A1%A8%E3%81%AB%E3%81%A7%E3%82%8D%E3%81%84%E3%81%A3+%E9%87%8E%E7%94%B0%2Cstripbooks%2C177&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=5ac826cddd7ffe7cd091a37bdb96e8bc&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4103405163&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4103405163'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4103405163&linkId=c5a3f90ad8597b7baa1f234244470fd4'""></iframe>""",,,,,9784103405160
21,甘え,,11,2,3,-1,5,90,,,,,,,,,,
22,歌わせたい男たち,,20,3,2,-1,5,110,,,https://amzn.to/45Q4fDS,"<a href='https://www.amazon.co.jp/%E6%AD%8C%E3%82%8F%E3%81%9B%E3%81%9F%E3%81%84%E7%94%B7%E3%81%9F%E3%81%A1-%E6%B0%B8%E4%BA%95-%E6%84%9B/dp/4880593478?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3LD90JSV7RSKA&keywords=%E6%AD%8C%E3%82%8F%E3%81%9B%E3%81%9F%E3%81%84%E7%94%B7%E3%81%9F%E3%81%A1&qid=1693726970&s=books&sprefix=%E6%AD%8C%E3%82%8F%E3%81%9B%E3%81%9F%E3%81%84%E7%94%B7%E3%81%9F%E3%81%A1%2Cstripbooks%2C179&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=3e332b1e4d0f75e9f46875bfb2b5cd5d&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4880593478&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4880593478'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4880593478&linkId=97736038e1fc608770129b66ec5c2d8d'""></iframe>""",,,,,9784880593470
23,犬が西向きゃ尾は東,,10,4,2,-1,6,100,,,https://amzn.to/3P5BiwH,"<a href='https://www.amazon.co.jp/%E3%81%9B%E3%82%8A%E3%81%B5%E3%81%AE%E6%99%82%E4%BB%A3-2007%E5%B9%B4-08%E6%9C%88%E5%8F%B7-%E9%9B%91%E8%AA%8C/dp/B000S5QVKA?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&keywords=%E3%81%9B%E3%82%8A%E3%81%B5%E3%81%AE%E6%99%82%E4%BB%A3+2007%E5%B9%B4+08%E6%9C%88%E5%8F%B7&qid=1583908631&s=books&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=fd914557c4d9e8ccc083c110e3256ab9&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B000S5QVKA&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=B000S5QVKA'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=B000S5QVKA&linkId=0fdc8c2f914ea0f0797a6e569bfdbabd'""></iframe>""",,,,,
24,てのひらのさかな,,7,2,3,-1,5,80,,,,,,http://suiseidou.cool.coocan.jp/oms2.html,,,,
25,その鉄塔に男たちはいるという,,13,5,-1,-1,5,90,,,,,,https://playtextdigitalarchive.com/drama/detail/148,,,,
26,愚者には見えないラ・マンチャの王様の裸,,15,6,4,-1,10,120,,,https://amzn.to/45VBntH,"<a href='https://www.amazon.co.jp/%E6%84%9A%E8%80%85%E3%81%AB%E3%81%AF%E8%A6%8B%E3%81%88%E3%81%AA%E3%81%84%E3%83%A9%E3%83%BB%E3%83%9E%E3%83%B3%E3%83%81%E3%83%A3%E3%81%AE%E7%8E%8B%E6%A7%98%E3%81%AE%E8%A3%B8%E2%80%95%E6%A8%AA%E5%86%85%E8%AC%99%E4%BB%8B%E6%88%AF%E6%9B%B2%E9%9B%86-%E6%A8%AA%E5%86%85-%E8%AC%99%E4%BB%8B/dp/4885370302?&linkCode=li2&tag=gekidankata00-22&linkId=f505d4913fd26518992ab14198815746&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4885370302&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4885370302'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4885370302&linkId=593230b6e5e624e5f790c027e8eefa69'""></iframe>""",,,,,9784885370304
27,ブレスレス,,14,-1,-1,-1,12,-1,,,https://amzn.to/462woYl,"<a href='https://www.amazon.co.jp/%E3%83%96%E3%83%AC%E3%82%B9%E3%83%AC%E3%82%B9-%E3%82%AB%E3%83%A0%E3%82%A2%E3%82%A6%E3%83%88-%E6%96%B0%E7%89%88-%E5%9D%82%E6%89%8B-%E6%B4%8B%E4%BA%8C/dp/4880594350?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=23JGZ2E8F3GP8&keywords=%E3%83%96%E3%83%AC%E3%82%B9%E3%83%AC%E3%82%B9&qid=1693926513&s=books&sprefix=%E3%83%96%E3%83%AC%E3%82%B9%E3%83%AC%E3%82%B9%2Cstripbooks%2C165&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=defa63d481346b5c6fe673b66718bb5f&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4880594350&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4880594350'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4880594350&linkId=000d8799361af5c73ee642b7ad24bf20'""></iframe>""",,,,,9784880594354
28,THE BEE,,9,3,1,-1,4,80,,,https://amzn.to/47WNDfj,"<a href='https://www.amazon.co.jp/21%E4%B8%96%E7%B4%80%E3%82%92%E6%86%82%E3%81%88%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86-%E9%87%8E%E7%94%B0-%E7%A7%80%E6%A8%B9/dp/4103405147?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3BDI1KNGJUU7V&keywords=21%E4%B8%96%E7%B4%80%E3%82%92%E6%86%82%E3%81%88%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86&qid=1693727359&s=books&sprefix=21%E4%B8%96%E7%B4%80%E3%82%92%E6%86%82%E3%81%88%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86%2Cstripbooks%2C176&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=947d2c474a3ad2c704034de629de3de4&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4103405147&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4103405147'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4103405147&linkId=b327d7909c255cca8b46036921df4303'""></iframe>""",,,,,9784103405139
29,いとこ同志,,14,2,2,-1,4,120,,,https://amzn.to/3P4nvGS,"<a href='https://www.amazon.co.jp/%E3%81%84%E3%81%A8%E3%81%93%E5%90%8C%E5%BF%97-%E5%9D%82%E6%89%8B-%E6%B4%8B%E4%BA%8C/dp/4846203263?&linkCode=li2&tag=gekidankata00-22&linkId=770f12e7969a0c0d5ef6bc5db819edb7&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4846203263&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4846203263'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4846203263&linkId=9b167ffdae28376d1561e81af81bbb2d'""></iframe>""",,,,,9784846203269
30,屋根裏,,14,11,5,-1,12,120,,,https://amzn.to/3EoHRFV,"<a href='https://www.amazon.co.jp/%E5%9D%82%E6%89%8B%E6%B4%8B%E4%BA%8C-%E5%B1%8B%E6%A0%B9%E8%A3%8F-%E3%81%BF%E3%81%BF%E3%81%9A-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%BC%94%E5%8A%87%E6%96%87%E5%BA%AB-%E5%9D%82%E6%89%8B/dp/4151400079?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=KFR6BMTU22O9&keywords=%E5%B1%8B%E6%A0%B9%E8%A3%8F+%E5%9D%82%E6%89%8B&qid=1693927523&s=books&sprefix=%E5%B1%8B%E6%A0%B9%E8%A3%8F+%E5%9D%82%E6%89%8B%2Cstripbooks%2C169&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=2b9e6cd8d60de0e9c083d1b08d3d2d55&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4151400079&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4151400079'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4151400079&linkId=18cdd38f7ec94332c04a3bc06571ce82'""></iframe>""",,,,,9784151400070
31,パノラマビールの夜,,21,3,3,-1,6,60,,,https://amzn.to/3YYglZj,"<a href='https://www.amazon.co.jp/%E3%80%90%E6%88%AF%E6%9B%B2%E3%80%91%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%93%E3%83%BC%E3%83%AB%E3%81%AE%E5%A4%9C%EF%BC%886%E4%BA%BA60%E5%88%86%EF%BC%89-%E4%B9%85%E9%87%8E%E9%82%A3%E7%BE%8E-ebook/dp/B09FZJBG6C?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2S9XIVXXVR79E&keywords=%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%93%E3%83%BC%E3%83%AB%E3%81%AE%E5%A4%9C&qid=1693727386&s=books&sprefix=%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%93%E3%83%BC%E3%83%AB%E3%81%AE%E5%A4%9C%2Cstripbooks%2C176&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=41868e2e5b70730ce7d69710657fe9a9&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B09FZJBG6C&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=B09FZJBG6C'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=B09FZJBG6C&linkId=af7c43958cb2c3d68fa8d80b90074fc8'""></iframe>""",,,,,
